id,nome,cbf
2141,Isidro Miguel Pitta Saldivar,9
2142,Luciano Rodriguez Rosales,17
2143,Jonathan Renato Barbosa,7
2144,Newton Araujo da Costa Junior,8
2145,Jose Andres Martinez Torres,70
2146,Rodrigo Fagundes de Freitas,3
2147,Matheus Franca Silva,2
2148,Gustavo Henrique Vernes,13
2149,Raul Jonas Steffens,97
2150,Bruno Henrique Corsini,8
2151,Sergio Ramon Rochet Alvarez,1
2152,Alexander Nahuel Barboza Ullua,20
2153,Wesley Ribeiro Silva,21
2154,Alexandro Ezequiel Bernabei,26
2155,Roberto Lampert Ribas,AT
2156,Wanderson Maciel Sousa Campos,11
2157,Marlon Rodrigues Xavier,3
2158,Jose Ivaldo Almeida Silva,5
2159,Anderson Silva da Paixão,98
2160,Vitor de Oliveira Nunes dos Reis,44
2161,Agustin Federico Marchesin,1
2162,Hueglo dos Santos Neris,77
2163,Thiago Carpini Barbosa,TC
2164,Reinaldo Manoel da Silva,6
2165,Walter Leandro Capeloza Artune,1
2166,Eliel Chrystian Pereira Silva,11
2167,Facundo Bernal Cruz,5
2168,Kevin Steven Serna Jaramillo,90
2169,Marcos da Silva Franca,11
2170,Ramon Ramos Lima,23
2171,Alan Pereira Empereur,33
2172,Pablo Ezequiel Vegetti,99
2173,Guilherme Antonio Arana Lopes,13
2174,Alan Steven Franco Palma,23
2175,Deyverson Brum Silva,9
2176,Paulo Henrique de Oliveira Alves,96
2177,Lucas Piton Crivellaro,6
2178,Leandro Viana da Silva Gama,66
2179,Gabriel Lheman Xavier,3
2180,Nicolas Brian Acevedo Tabarez,26
2181,Luciano Rodriguez Rosales,17
2182,Gustavo Henrique Vernes,13
2183,Raniele Almeida Melo,14
2184,Jean Lucas de Souza Oliveira,6
2185,Lucas Henrique Barbosa,21
2186,Fabio Henrique Matias,AT
2187,Gabriel Vasconcelos Ferreira,1
2188,Pedro Henrique Ribeiro Goncalves,14
2189,Matheus Fernandes Siqueira,35
2190,Vinicius Mendonca Pereira,54
2191,Eduardo Colcenti Antunes,19
2192,Fernando Luiz Roza,5
2193,Jadsom Meemyas de Oliveira da Silva,5
2194,Alix Vinicius de Souza Sampaio,4
2195,Roni Medeiros de Moura,5
2196,Gabriel Baralhas dos Santos,8
2197,Tomas Cardona,25
2198,Benjamin Kuscevic Jaramillo,13
2199,Jan Carlos Hurtado Anchico,17
2200,Glaybson Yago Souza Lisboa,22
2201,Fellipe Mateus de Sena Araujo,7
2202,Reinaldo Manoel da Silva,6
2203,Andre Martin Carrillo Diaz,19
2204,Hugo de Souza Nogueira,1
2205,Matheus Lima Beltrao Oliveira,21
2206,Miguel Angel Monsalve Gonzalez,11
2207,Douglas Moreira Fagundes -,17
2208,Jose Andres Martinez Torres -,70
2209,Agustin Canobbio Graviz,14
2210,Fernando Luiz Roza,5
2211,Thiago Heleno Henrique Ferreira,44
2212,Brahian Palacios Alzate,30
2213,Everson Felipe Marques Pires,22
2214,Igor Silveira Gomes,17
2215,Gonzalo Gaston Freitas Silva,5
2216,Adriel Vasconcelos Ramos,23
2217,Nicolas Brian Acevedo Tabarez,26
2218,Yago Felipe da Costa Rocha,20
2219,Everaldo Stum,9
2220,Carlos Eduardo Ferreira de Souza,96
2221,Lucas Eduardo Ribeiro de Souza,43
2222,Vinicius Moreira de Lima,45
2223,German Ezequiel Cano,14
2224,Fabio Deivson Lopes Maciel,1
2225,Richard Rios Montoya,27
2226,Matheus Martinelli Lima,8
2227,Estevao Willian Almeida de Oliveira Goncalves,41
2228,Kauã Elias Nogueira,19
2229,Vinicius Mendonca Pereira,54
2230,Gustavo Bonatto Barreto,88
2231,Newton Araujo da Costa Junior,8
2232,Tobias Pereira Figueiredo,29
2233,Bruno Vinicius Souza Ramos,17
2234,Alexandro Ezequiel Bernabei,26
2235,Guilherme de Jesus da Silva,2
2236,Maxime Dominguez,26
2237,Lucas Henrique Barbosa,21
2238,Kaiki Bruno da Silva,6
2239,Matheus Fellipe Costa Pereira,10
2240,Gabriel Veron Fonseca de Souza,30
2241,Alan Luciano Ruschel,28
2242,Marcelo Jose de Lima Filho -,11
2243,Matheus Fellipe Costa Pereira -,10
2244,Alan Luciano Ruschel -,28
