id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
237,45,7,249,2,09:00,54,Guilherme de Jesus da Silva,Fortaleza,1164,19:24
238,45,7,250,2,32:00,77,Luiz Henrique Araujo Silva,Fortaleza,1187,19:47
239,45,7,251,2,33:00,78,Jose Romario Silva de Souza,Fortaleza,1188,19:48
240,45,7,252,2,35:00,80,Gaston Ricardo Liendo,Fortaleza,1190,19:50
241,46,2,253,2,15:00,60,Gabriel Girotto Franco,Corinthians,1035,17:15
242,46,2,254,2,29:00,74,Ramiro Moschen Benetti,Corinthians,1049,17:29
243,46,2,255,1,34:00,34,Roni Medeiros de Moura,Corinthians,994,16:34
244,46,12,256,2,16:00,61,Matheus Bahia Santos,Bahia,1036,17:16
245,47,14,257,2,30:00,75,Matheus Barcelos da Silva,Athletico Paranaense,1185,19:45
246,47,14,258,1,35:00,35,Miguel David Terans Perez,Athletico Paranaense,1130,18:50
247,47,3,259,2,09:00,54,Joao Paulo da Silva Alves,Atlético,1164,19:24
248,47,3,260,2,44:00,89,Jose Roberto Assunçao de Araujo Filho,Atlético,1199,19:59
249,48,19,261,2,04:00,49,Vitor Mendes Alves,Juventude,1294,21:34
250,48,19,262,2,11:00,56,Guilherme Castilho Carvalho,Juventude,1301,21:41
251,48,19,263,1,16:00,16,Rafael Forster,Juventude,1246,20:46
252,48,19,264,2,47:00,92,Marcos Vinicios Lopes Moura,Juventude,1337,22:17
253,49,11,265,2,13:00,58,Marcio Rafael Ferreira de Souza,Grêmio,1213,20:13
254,49,11,266,2,23:00,68,Vanderson de Oliveira Campos,Grêmio,1223,20:23
255,49,11,267,2,26:00,71,Ruan Tressoldi Netto,Grêmio,1226,20:26
256,49,11,268,1,43:00,43,Thiago dos Santos,Grêmio,1183,19:43
257,49,11,269,2,46:00,91,Jean Pyerre Casagrande Silveira Correa,Grêmio,1246,20:46
258,49,18,270,1,45:00,45,Joao Lucas de Almeida Carvalho,Cuiabá,1185,19:45
259,50,0,271,2,28:00,73,João Victor Gomes da Silva,Flamengo,1228,20:28
260,50,7,272,2,35:00,80,David Correa da Fonseca,Fortaleza,1235,20:35
261,51,9,273,1,24:00,24,Victor Gabriel da Conceição Ribeiro,Sport,1164,19:24
262,51,9,274,1,32:00,32,Luan Polli Gomes,Sport,1172,19:32
263,51,9,275,1,36:00,36,Marcos Antonio Almeida Silva,Sport,1176,19:36
264,52,4,276,1,20:00,20,Welington Damascena Santos,São Paulo,1160,19:20
265,52,4,277,2,40:00,85,Alejandro Gabriel Kohan,São Paulo,1240,20:40
266,52,18,278,2,01:00,46,Joao Lucas de Almeida Carvalho,Cuiabá,1201,20:01
267,53,19,279,2,19:00,64,Elton Junior Melo Ataide,Juventude,1039,17:19
268,53,19,280,2,50:00,95,Paulo Henrique Pereira da Silva,Juventude,1070,17:50
269,53,15,281,2,18:00,63,Bruno dos Santos Nazario,America,1038,17:18
270,53,15,282,1,35:00,35,Ricardo Cesar Dantas da Silva,America,995,16:35
271,54,13,284,2,03:00,48,Guilherme de Aguiar Camacho,Santos,1353,22:33
272,54,13,285,2,10:00,55,Jean Mota Oliveira de Sousa,Santos,1360,22:40
273,54,13,286,2,43:00,88,Fernando Diniz Silva,Santos,1393,23:13
274,54,13,287,2,50:00,95,Mario Sergio Santos Costa,Santos,1400,23:20
275,54,11,288,1,21:00,21,Diego de Souza Andrade,Grêmio,1311,21:51
276,54,11,289,2,22:00,67,Aldemir dos Santos Ferreira,Grêmio,1372,22:52
277,55,6,290,1,26:00,26,Guilherme Antonio Arana Lopes,Atlético Mineiro,1166,19:26
278,55,6,291,2,41:00,86,Danilo das Neves Pinheiro,Atlético Mineiro,1241,20:41
279,55,6,292,2,44:00,89,Gabriel Costa Franca,Atlético Mineiro,1244,20:44
280,55,6,293,2,45:00,90,Rever Humberto Alves de Araujo,Atlético Mineiro,1245,20:45
