id,nome,cbf
1416,Mikael Guterres Michel,5
1417,Mateus Cardoso Francisco,2
1418,Luiz Daniel de Carvalho Silva,1
1419,Samuel Henrique dos Santos Eleoterio,17
1420,Rafael da Cunha Jensen -,13
1421,TGCelio Jose Rossi -,
1422,Luiz Felipe do Nascimento dos Santos,3
1423,Heron Crespo da Silva,4
1424,Diogo Hereda da Silva,32
1425,Lucas de Oliveira Teodoro Falcao,98
1426,Edimar Curitiba Fraga,26
1427,Rafael Vinicius Carvalho Longuine,10
1428,Jose Renato da Silva Junior,11
1429,Anderson Cordeiro Costa,30
1430,Paulo Sergio Luiz de Souza,97
1431,Ramon Rodrigo de Carvalho,40
1432,Luiz Felipe Oliveira de Paula,14
1433,Mateus Ferreira da Silva,4
1434,Elvis Vieira Araujo,10
1435,Thomas Kayck Martins de Lima,13
1436,Gabriel Knesowitsch,4
1437,Joao Paulo da Silva,5
1438,Fabricio Santos de Jesus,7
1439,Victor Hugo Ramos de Souza,16
1440,Renato de Cassio Negrao,AT
1441,Mateus Goncalves Martins,18
1442,Iury Lirio Freitas de Castilho,7
1443,Eduardo Marcelo Rodrigues Nunes,21
1444,Marco Antonio da Silva Carvalho,14
1445,Airton Moises Santos Sousa,22
1446,Diego Terra Loureiro,12
1447,Cleidson Andrade de Souza Silva -,13
1448,Felipe dos Reis Pereira Vizeu do Carmo Linhares,9
1449,Arilson Carlos Alves Baptista,8
1450,Walisson Moreira Farias Maia,33
1451,Luiz Gustavo Almeida Pinto,1
1452,Rodrigo Fagundes de Freitas,3
1453,Marcos Gabriel do Nascimento,10
1454,Marcos Vinicius Santos Goncalves,TC
1455,Guilherme Parede Pinheiro,77
1456,Hiago Correa Silveira Cena,14
1457,Luciano Francisco Paulino,20
1458,Edison Luiz Ferreira Borges,AT
1459,Ralf de Souza Teles,8
1460,Nathan Melo Silva,10
1461,Anderson Cordeiro Costa,11
1462,Anderson Luis de Carvalho,10
1463,Jadson Alves dos Santos,16
1464,Thiago Couto Wenceslau,1
1465,Yuri Oliveira Lima,5
1466,Luis Henrique Soares Firmino,11
1467,Luiz Otavio da Silva Santos,4
1468,Jose Sabino Chagas Monteiro,35
1469,Roberto Jose Rosales Altuve,28
1470,Marcio Miranda Freitas Rocha da Silva,TC
1471,Kauan Richard Leal Silva,6
1472,Claudio de Souza,3
1473,Iury de Oliveira Nascimento,2
1474,Emerson Lima Freitas,21
1475,Jose Walber Mota de Amorim,34
1476,Matheus Barbosa Teixeira,5
1477,Lucas Araujo de Oliveira,21
1478,Jose Guilherme Guidolin Pegorari,1
1479,Derek Freitas Ribeiro,11
1480,Caique da Silva Maria,36
1481,Ben-hur Moreira Peres,AT
1482,Umberto Lourenco Louzer Filho,TC
1483,Marcio Fernandes Figueiredo,TC
1484,Leandro Ferreira Pessoa,8
1485,Samuel Henrique dos Santos Eleoterio,17
1486,Wellington Aparecido Martins,5
1487,Gustavo de Oliveira Modesto da Silva,17
1488,Natanael Batista Pimenta,25
1489,Richardson Fernandes dos Santos,6
1490,Warley Leandro da Silva,17
1491,Danilo Carvalho Barcelos,23
1492,Diogo Hereda da Silva,32
1493,Willean Bernardo Willemen,97
1494,Alan Santos da Silva,12
1495,Ben-hur Moreira Peres,AT
1496,Leonardo Naldi de Matos,5
1497,Luiz Felipe Oliveira de Paula,14
1498,Andre Felipe Ribeiro de Souza,90
1499,Ben-hur Moreira Peres -,AT
1500,Fabio Augusto Schirmann,4
1501,Edimar Curitiba Fraga,26
1502,Lucas Eduardo Lima da Silva,33
1503,Daniel Pollo Barion,TC
1504,Auremir Evangelista dos Santos,5
1505,Cristiano Claudinei Nogueira,8
1506,Edison Luiz Ferreira Borges,AT
1507,Igor Henrique Martins Machado,23
1508,Eduardo Jacinto de Biasi,8
1509,Wellington Aparecido Martins,5
1510,Alan Henrique Costa,3
1511,Douglas Silva Bacelar,44
1512,Bruno Cortes Barbosa,31
1513,Heron Crespo da Silva,4
1514,Renato Alves de Mendonça,15
1515,Luiz Felipe do Nascimento dos Santos,3
1516,Emilio Carlos Tannus Faro,AT
1517,Alix Vinicius de Souza Sampaio,14
1518,Felipe Mercier de Lucena -,AT
1519,Denilson Pereira Junior -,9
1520,Ronaldo Henrique Ferreira da Silva,5
1521,Alisson Dias Tavares Cassiano,12
1522,Jose Sabino Chagas Monteiro,35
1523,Luis Antonio Ferreira Rodrigues,94
1524,TGAilton Serafim da Hora Filho,
1525,Alan Nahuel Ruiz,8
1526,Roberto Jose Rosales Altuve,28
1527,Patrick de Carvalho Brey,6
1528,Tarik Michel Kedes Boschetti,5
1529,Iury de Oliveira Nascimento,2
1530,Jose Aldo Soares de Oliveira Filho,5
1531,Paulo Eduardo Ferreira Godinho,14
1532,Matheus Trindade Gonçalves,5
1533,João Victor Carroll Santana,3
1534,Eduardo Marcelo Rodrigues Nunes,21
1535,Luis Henrique Soares Firmino,11
1536,Gabriel Santana Pinto,10
1537,Yuri Oliveira Lima,5
1538,Fernando Camilo Farias,20
1539,Cristovam Roberto Ribeiro da Silva,2
1540,Felipe dos Reis Pereira Vizeu do Carmo Linhares,9
1541,Luiz Otavio Anacleto Leandro,13
1542,Erick de Arruda Serafim,11
1543,Paulo Victor de Almeida Barbosa,21
1544,Bruno Ferreira Ventura Diniz,94
1545,Luiz Gustavo da Silva Machado Duarte,44
1546,Victor Andrade Santos,32
1547,Jean Carlos de Souza Irmer,5
1548,Marcio Antonio de Sousa Junior,29
1549,Kayke Moreno de Andrade Rodrigues,17
1550,Gustavo Cazonatti,55
1551,Lucas Palavro Zanella,AT
1552,Rafael Vaz dos Santos,22
1553,Ezequiel Jacinto de Biasi,2
1554,Jose Vitor dos Santos Silva,18
1555,Paulo Roberto Moccelin,7
1556,Pablo Ruan Messias Cardozo,21
1557,Jose Fernando Viana de Santana,9
1558,Matheus Henrique Frizzo,10
1559,Augusto de Souza Silva,3
1560,Guilherme Oliveira Santos,7
1561,Marcelo Jose de Lima Filho,21
1562,Daniel Amorim Dias da Silva,17
1563,Paulo Sergio Luiz de Souza,9
1564,Maycon Douglas Oliveira Silva,75
1565,Alex da Silva,22
1566,Ramon Vinicius dos Santos,20
1567,Ytalo Jose Oliveira dos Santos,23
1568,Alyson Vinicius Almeida Neves,6
1569,MGManoel Haroldo Alves da Silva,
1570,Claudio Sousa Santos Junior,22
1571,Mikael Guterres Michel,5
1572,Getterson Alves dos Santos,9
1573,Alex da Silva -,22
1574,Wallace Madeira Almeida -,27
1575,Leonardo Naldi de Matos,5
1576,Fabio Pizarro Sanches,27
1577,Alyson Vinicius Almeida Neves,16
1578,Erinaldo Santos Rabelo,6
1579,Rafael da Cunha Jensen,13
1580,Mateus Cardoso Francisco,2
1581,Samuel Henrique dos Santos Eleoterio,17
1582,Luiz Gustavo Tavares Conde,23
1583,Gustavo Coutinho Silva Lopes,9
1584,Gabriel Baralhas dos Santos,19
1585,William de Oliveira Pottker,10
1586,Fellipe Ramos Ignez Bastos,90
1587,Marcos Vicente dos Santos,AT
1588,Adriano Martins da Fonseca,26
1589,Willean Bernardo Willemen,97
1590,Rodrigo Silva Nascimento,6
1591,Kauan Richard Leal Silva,6
1592,Felipe Saraiva de Souza Silva,17
1593,Lucas Ramon Batista Silva,2
1594,Fernando Camilo Farias,20
1595,Osman de Menezes Venancio Junior,10
1596,Ericson da Silva,2
1597,Jonas Gabriel da Silva Nunes,21
1598,Pedro Henrique Nascimento Rodrigues de Carvalho,18
1599,Carlos Eduardo Santos Oliveira,26
1600,Romulo da Silva Machado,17
1601,Gustavo Bonatto Barreto,88
1602,Chrystian Amaral Barletta de Almeida,30
1603,Moises Wolschick,14
1604,Rodrigo Alves de Holanda Santos,18
1605,Joao Paulo da Silva,5
1606,Ezequiel Jacinto de Biasi,2
1607,Matheus Barbosa Teixeira,5
1608,Jose Guilherme Guidolin Pegorari,1
1609,Bruno Roberto Pereira da Silva,27
1610,Umberto Lourenco Louzer Filho,TC
1611,Bruno Vinicius Simão Elesbão,22
1612,Gianluca Piola Minozzo,80
1613,Bruno Cesar Pereira Silva,5
1614,Augusto de Souza Silva,3
1615,Eduardo Marcelo Rodrigues Nunes,21
1616,Yan da Cruz Souto,2
1617,Iury Lirio Freitas de Castilho,19
1618,Joao Paulo da Silva Alves,18
1619,Fabio Augusto Schirmann,4
1620,Anselmo Ramon Alves Herculano,9
1621,Lucas Araujo de Oliveira,21
1622,Bruno Jose de Souza,17
1623,João Victor Lima Ferreira,19
1624,Bruno Cesar Pereira Silva,5
1625,Rafael Barbosa Silva,18
1626,Egidio de Araujo Pereira Junior,6
1627,Luiz Felipe Oliveira de Paula,14
1628,Paulo Henrique Silva Ribeiro,16
1629,Luis Carlos de Oliveira Preto,TC
1630,Thomas Kayck Martins de Lima,13
1631,Jeferson Marinho dos Santos,19
1632,Rafael Ferreira Donato,5
1633,Rodrigo Silva Nascimento,6
1634,Walisson Moreira Farias Maia,33
1635,Fabio Augusto Luciano da Silva,11
1636,Cristovam Roberto Ribeiro da Silva,2
1637,Claudio Coelho Salvatico,27
1638,Hygor Cleber Garcia Silva,31
1639,Cristian Renato Gonçalves Riquelme,19
1640,Antonio Francisco Moura Neto,5
1641,Emilio Carlos Tannus Faro,AT
1642,Raphael Guimaraes de Paula,17
1643,Luiz Felipe do Nascimento dos Santos,3
1644,Jean Victor Barros,6
1645,Carlos Manuel de Resende Teodoro,17
1646,Guilherme Miranda Madruga Gomes,8
1647,Luiz Henrique Araujo Silva,22
1648,Diogo da Costa Silva,3
1649,Richardson Fernandes dos Santos,6
1650,Vagner Carmo Mancini,TC
1651,Luiz Otavio Anacleto Leandro,13
1652,Danilo Carvalho Barcelos,23
1653,Ricardo Ribeiro de Lima,15
1654,Ronaldo Henrique Silva,9
1655,Renato de Cassio Negrao,AT
1656,Jose Rodrigo Andrade Ramos,8
1657,Eder Maciel Lopes,68
1658,Roberto Pinheiro da Rosa,4
1659,William de Oliveira Pottker,10
1660,Renato de Cassio Negrao -,AT
1661,Mikael Guterres Michel,5
1662,Samuel Henrique dos Santos Eleoterio,17
1663,Ytalo Jose Oliveira dos Santos,23
1664,Jose Gervasio dos Santos Neto,21
1665,Bruno Vinicius Simão Elesbão,22
1666,Lucas Palavro Zanella,AT
1667,TGCezar Augusto Capelari,
1668,Jose Henrique da Silva Dourado,9
1669,Fabiano da Silva Souza,67
1670,Vitor Gonçalves Figueredo,17
1671,Gabriel Pereira Taliari,19
1672,Jean Carlos de Souza Irmer,5
1673,Matheus de Vargas,8
1674,Ramon Menezes Roma,40
1675,Gabriel Antonio Augusto Ferreira,13
1676,Paulo Roberto Moccelin,7
1677,Ezequiel Jacinto de Biasi,2
1678,Marcel Philipe Afonso Genestra Scalese,4
1679,Jose Aldo Soares de Oliveira Filho,5
1680,Lucas Santos Siqueira,16
1681,Roberto Jose Rosales Altuve,28
1682,Thonny Anderson da Silva Carvalho,10
1683,Jhonnathan Espedito Coco Wagner,28
1684,Fabio de Lima Costa,16
1685,Glebson Robson Barroso de Lira -,AT
1686,Mateus Ferreira da Silva,4
1687,Jeferson Marinho dos Santos,19
1688,Jose Roberto Assunçao de Araujo Filho,9
1689,Jeferson Marinho dos Santos -,19
1690,Gustavo Bonatto Barreto,88
1691,Cristovam Roberto Ribeiro da Silva,2
1692,Eder Citadin Martins,23
1693,Matheus de Sales Cabral,5
1694,Bruno Nunes de Barros,2
1695,Luiz Fernando Moraes dos Santos,11
1696,Jair Zaksauskas Ribeiro Ventura,TC
1697,Daniel Lima de Castro,22
1698,Luiz Gustavo Tavares Conde,23
1699,Thiago Couto Wenceslau,1
1700,João Vitor Xavier de Almeida,39
1701,Jael Ferreira Vieira -,7
1702,Igor Inocencio de Oliveira -,98
1703,Railan Reis Ferreira,2
1704,Lucas Willians Assis Arcanjo,1
1705,Rafael Pereira dos Santos,3
1706,Marthã Fernando Goncalves Pimenta,18
1707,Felipe Saraiva de Souza Silva,17
1708,Jose Aldo Soares de Oliveira Filho,5
1709,Emerson Lima Freitas,21
1710,Jucimar Jose Teixeira,51
1711,Stephannyo Afonso Lopes de Oliveira,15
1712,Wallace Madeira Almeida,28
1713,Maycon Douglas Oliveira Silva,75
1714,Willean Bernardo Willemen,97
1715,Jordi Martins Almeida,44
1716,Ronaldo Henrique Silva,9
1717,Joao Gabriel Martins Peglow,77
1718,Alan Nahuel Ruiz,8
1719,Rodrigo Alves de Holanda Santos,8
1720,Gabriel Antonio Augusto Ferreira,13
1721,Moises Wolschick,17
1722,Mateus Cardoso Francisco,2
1723,Eloir Silva Moreira,15
1724,Eduardo Vinicius Domachowski,3
1725,Igor Henrique Martins Machado,23
1726,Joao Paulo Ferreira Lourenco,10
1727,Leonardo Rodrigues dos Santos,98
1728,Warley Leandro da Silva,17
1729,Janderson Santos de Souza,77
1730,Richardson Fernandes dos Santos,6
1731,Airton Moraes Michellon,1
1732,Bruno Vinicius Simão Elesbão,22
1733,Claudinei dos Santos Oliveira,TC
1734,Jose Henrique da Silva Dourado,9
1735,Jose Fernando Viana de Santana,9
1736,Paulo de Souza Junior,21
1737,Alexandre de Jesus Jeruzalem Junior,20
1738,Guilherme Miranda Madruga Gomes,8
1739,Tarik Michel Kedes Boschetti,5
1740,Gustavo Simon Vertuoso,18
1741,João Victor Lima Ferreira,19
1742,Lucas Cavalcante Silva Afonso,3
1743,Fabio Augusto Schirmann,4
1744,Saimon Pains Tormen,23
1745,Daniel Pollo Barion,TC
1746,Joao Paulo da Silva Alves,18
1747,Daniel Pollo Barion -,TC
1748,Diogo Mateus de Almeida Rodrigues Maciel,13
1749,Douglas Baggio de Oliveira Costa,7
1750,Leonardo da Silva Cruz Duarte,2
1751,Cristiano Claudinei Nogueira,18
1752,Jean Pierre Freitas Militao,4
1753,Ronei Gebing,15
1754,Lucas de Freitas Molarinho Chagas,43
1755,Felipe Albuquerque Felippi,2
1756,Jorge de Moura Xavier,10
1757,Cesar Ricardo de Lucena,AT
1758,Fabio Matheus Ribeiro Lima,47
1759,William de Oliveira Pottker,10
1760,Roberto Pinheiro da Rosa,4
1761,Felipe Jose Almeida da Rocha,38
1762,Felipe Mercier de Lucena,AT
1763,Wellington Aparecido Martins,5
1764,Felipe Jose Almeida da Rocha -,38
1765,Jose Aldo Soares de Oliveira Filho,5
1766,Jefferson da Silva Paulino,12
1767,Jean Victor Barros,6
1768,Tarik Michel Kedes Boschetti,5
1769,Guilherme Miranda Madruga Gomes,8
1770,Marcel Philipe Afonso Genestra Scalese -,4
1771,Daniel dos Santos Cerqueira,AT
1772,Guilherme Kennedy Romao,6
1773,Jose Roberto Assunçao de Araujo Filho,9
1774,Antonio Francisco Moura Neto,5
1775,Yan da Cruz Souto,2
1776,Eduardo Marcelo Rodrigues Nunes,21
1777,Wellington Silva Sanches Aguiar,20
1778,Ednei Barbosa de Souza,3
1779,Matheus Henrique Frizzo,10
1780,Jean Carlos Vicente,10
1781,Matheus de Sales Cabral,5
1782,Lucas Esteves Souza,6
1783,Alix Vinicius de Souza Sampaio,4
1784,Lohan dos Santos Freire,19
1785,Jonathan Francisco Lemos,13
1786,Neilton Meira Mestzk,77
1787,Claudio Aparecido Tencati,TC
1788,Rodrigo Fagundes de Freitas,3
1789,Jean Carlos de Souza Irmer,5
1790,David da Hora da Conceicao,11
1791,TGAlex Lessa Afonso,
1792,Luiz Gustavo da Silva Machado Duarte,44
1793,Mateus Cardoso Francisco,2
1794,Erinaldo Santos Rabelo,6
1795,Rodrigo Alves de Holanda Santos,8
1796,Ariel Felipe Gomes da Rosa,10
1797,Lucas Pereira Mendes,2
1798,Joao Paulo da Silva,5
1799,Lucas Henrique Frigeri,1
1800,Paulo Roberto Moccelin,7
1801,Marcos Pedro Braga Maciel,15
1802,Edson Rogerio Gomes de Moraes Junior,3
1803,Luiz Felipe Oliveira de Paula,14
1804,Fabricio Silva Dornellas,44
1805,Jucimar Jose Teixeira,51
1806,Michael Matias Fracaro,1
1807,Jhonnathan Espedito Coco Wagner,27
1808,Jose Guilherme Guidolin Pegorari,1
1809,Matheus Barbosa Teixeira,5
1810,Marcelo Rodrigues Souza,2
1811,Igor Henrique Martins Machado,23
1812,Juan Christian Pereira Coelho,11
1813,Rodrigo Silva Nascimento,6
1814,Guilherme Parede Pinheiro,77
1815,Eduardo Vinicius Domachowski,3
1816,Gustavo Maia da Silva,20
1817,Gabriel Baralhas dos Santos,8
1818,Rhaldney Norberto Simião Gomes,5
1819,Eduardo Marcelo Rodrigues Nunes,5
1820,Jose Hugo Sousa dos Santos,17
1821,Arilson Carlos Alves Baptista,8
1822,Jean Lucas Figueiredo,29
1823,Jael Ferreira Vieira,7
1824,Giovanni Piccolomo,77
1825,Osman de Menezes Venancio Junior,10
1826,Jose Edson Barros da Silva -,9
1827,Rafael Vaz dos Santos,22
1828,Guilherme Brandao Azevedo,19
1829,Rafael Thyere de Albuquerque Marques,15
1830,Facundo Labandeira Castro,30
1831,Vagner Silva de Souza,9
1832,Artur Sergio Batista de Souza,15
1833,MDAndre Paraiso Forti,
1834,Paul Breitner Villero Arevalo,22
1835,Antonio Feliphe Costa Silva,6
1836,Erinaldo Santos Rabelo,6
1837,Aylon Darwin Tavella,11
1838,Geovane Batista de Faria,5
1839,Cesar Henrique Martins,37
1840,Rodolfo Jose da Silva Bardella,77
1841,Romulo Azevedo Simao,17
1842,Eduardo Alexandre Baptista,TC
1843,Ligger Moreira Malaquias,4
1844,Anderson Cordeiro Costa,26
1845,TGCarlos Eduardo Fernandes Gregorio,
1846,Nathan Melo Silva,30
1847,Fabricio Silva Dornellas,44
1848,Gustavo Cazonatti,55
1849,Emerson Gustavo Pinto dos Santos,7
1850,Matheus Henrique Frizzo,10
1851,Guilherme Oliveira Santos,7
1852,Kevin Peterson dos Santos Silva,22
1853,Jose Ricardo Araujo Fernandes,5
1854,Leonardo Rodrigues dos Santos,98
1855,Breno Washington Rodrigues da Silva,35
1856,Lucas Ribeiro dos Santos,2
1857,Erick de Arruda Serafim,11
1858,Ramon Menezes Roma,40
1859,Lucas de Oliveira Teodoro Falcao,98
1860,Thiago Oliveira Lopes,3
1861,Eliel Chrystian Pereira Silva,9
1862,Antonio Feliphe Costa Silva,6
1863,Mailton dos Santos de Sa,7
1864,Elvis Vieira Araujo,10
1865,Jeferson Marinho dos Santos,19
1866,Ronaldo de Oliveira Strada,1
1867,PFJorge Alberto Pinto Soter,
1868,Bruno Nunes de Barros,2
1869,Matheus de Sales Cabral,5
1870,Lucas Esteves Souza,6
1871,Marcelo Rodrigues Souza,2
1872,Denis de Oliveira Aguiar Junior,25
1873,Osman de Menezes Venancio Junior,10
1874,Lucas Cardoso Moreira,11
1875,Marcelo Augusto Oliveira Chamusca -,TC
1876,Luis Felipe Rocha Davi Alves -,4
1877,Gustavo Cazonatti,55
1878,Rayan Poltronieri Pereira -,4
1879,Auremir Evangelista dos Santos,5
1880,Ramon Menezes Roma,40
1881,Diogo Hereda da Silva,32
1882,Marthã Fernando Goncalves Pimenta,8
1883,Thiago Beserra dos Santos,23
1884,Paulo Eduardo Ferreira Godinho,14
1885,Reverson Valuarth Paiva Silva,16
1886,Bruno Matias dos Santos,8
1887,Jose Ricardo Araujo Fernandes,5
1888,Joao Pedro Mendes Santos,15
1889,Felipe Garcia dos Prazeres,1
1890,Georgemy Goncalves -,1
1891,Wagner Leonardo Calvelo de Souza,4
1892,Iury Lirio Freitas de Castilho,7
1893,Bruno Roberto Pereira da Silva,27
1894,Matheus Bueno Batista,18
1895,Matheus Bueno Batista -,18
1896,Lucas Ribeiro dos Santos,2
1897,Erick de Arruda Serafim,11
1898,Lucas Mota da Silva,5
1899,Leandro Ferreira Pessoa,8
1900,Riquelmo Alves Lima,17
1901,Icaro Cosmo da Rocha,14
1902,Luiz Daniel de Carvalho Silva,1
1903,Mateus Cardoso Francisco -,2
1904,Alisson Dias Tavares Cassiano,12
1905,Jose Sabino Chagas Monteiro,35
1906,Fabio Goncalves,7
1907,Jorge de Moura Xavier,10
1908,Luis Fernando Rosa Flores,AT
1909,Reginaldo Lopes de Jesus,93
1910,Anderson Luis de Carvalho,10
1911,Jean Carlos de Souza Irmer,5
1912,Alan Luciano Ruschel,28
1913,Estephano Kiremitdjian Neto,AT
1914,Thales Bento Oleques,72
1915,Gustavo Salomao Miguel,6
1916,TGCarlos Eduardo Fernandes Gregorio,
1917,Jucimar Jose Teixeira,51
1918,Wellington Rodrigues dos Reis,14
1919,Antonio Francisco Moura Neto,5
1920,Julimar Silva Oliveira Junior,18
1921,Lucas Ramon Batista Silva,2
1922,Mailton dos Santos de Sa,7
1923,Luiz Felipe Castro Neto,6
1924,Kauan Richard Leal Silva,6
1925,Claudio de Souza,3
1926,Yann Del Pino Rolim,20
1927,Vinicius Balieiro Lourenco de Carvalho,18
1928,Ramon Vinicius dos Santos,20
1929,Nathan Melo Silva,27
1930,Thonny Anderson da Silva Carvalho,10
1931,Gabriel Baralhas dos Santos,8
1932,Richard de Oliveira Costa,1
1933,Saulo Rodrigues da Silva,73
1934,Janderson Santos de Souza,77
1935,Giovanni Piccolomo,77
1936,Wellington Aparecido Martins,5
1937,Thales Bento Oleques,72
1938,Jean Cleber Santos da Silva,16
1939,David Ricardo Loiola da Silva -,4
1940,Aylon Darwin Tavella,11
1941,Guilherme Miranda Madruga Gomes,8
1942,Alan Santos da Silva,12
1943,Jose Guilherme Guidolin Pegorari,1
1944,Rodrigo Eduardo da Silva,3
1945,Guilherme da Trindade Dubas,6
1946,Francisco Edson Moreira da Silva,11
1947,Alan Nahuel Ruiz,8
1948,Andre Felipe de Almeida Santos,6
1949,Luis Antonio Ferreira Rodrigues,94
1950,Denis Cesar de Matos,1
1951,Marcio Antonio de Sousa Junior,29
1952,Gustavo Cazonatti,55
1953,Giovanni Fernando Cofreste Pavani,7
1954,Iury Lirio Freitas de Castilho,7
1955,Riquelmo Alves Lima,17
1956,Ariel Felipe Gomes da Rosa,10
1957,Gabriel Knesowitsch,4
1958,Igor Franca Silva,16
1959,Iago Angelo Dias,11
1960,Joao Paulo da Silva,5
1961,Fabricio Santos de Jesus,17
1962,Paulo Roberto Moccelin,7
1963,Rodrigo Alves de Holanda Santos,8
1964,Roberto Teixeira da Fonseca,TC
1965,Igor Henrique Martins Machado,23
1966,Eduardo Vinicius Domachowski,3
1967,Marcos Garbellotto Silveira Pedroso,22
1968,Jose Ricardo Araujo Fernandes,5
1969,Matheus Henrique Frizzo,10
1970,Alex Sandro de Oliveira,18
1971,Rafael Barbosa Silva,19
1972,Walisson Moreira Farias Maia,33
1973,Cristovam Roberto Ribeiro da Silva,2
1974,Joao Paulo da Silva Alves,18
1975,Matheus Antunes Ribeiro,2
1976,Jose Guilherme Guidolin Pegorari,1
1977,Diogo Mateus de Almeida Rodrigues Maciel,13
1978,Pablo Thiago Ferreira Thomaz,7
1979,Guilherme Miranda Madruga Gomes,8
1980,Tarik Michel Kedes Boschetti,5
1981,Lucas Cavalcante Silva Afonso -,3
1982,Joao Lucas Vilela de Sousa,8
1983,Luciano Francisco Paulino,20
1984,Altemir Cordeiro Pessôa Neto,9
1985,Bruno Nunes de Barros,2
1986,Heron Crespo da Silva,15
1987,Bruno Nunes de Barros -,2
1988,Luciano Francisco Paulino -,20
1989,Gustavo Bonatto Barreto,88
1990,Matheus Mancini,14
1991,Arilson Carlos Alves Baptista,8
1992,Alyson Vinicius Almeida Neves,13
1993,Icaro Cosmo da Rocha,14
1994,Henrique Roberto Rafael,11
1995,Jose Aldo Soares de Oliveira Filho,5
1996,Lucas Ramon Batista Silva,2
1997,Weverton Guilherme da Silva Souza,23
1998,Edson Rogerio Gomes de Moraes Junior,3
1999,Antonio Feliphe Costa Silva,6
2000,Douglas Baggio de Oliveira Costa,7
2001,Eduardo Marcelo Rodrigues Nunes,21
2002,Jose Rodrigo Andrade Ramos,8
2003,Wellington Silva Sanches Aguiar,20
2004,Matheus Trindade Gonçalves,5
2005,Gabriel Pereira Taliari,19
2006,Alan Luciano Ruschel,28
2007,Jose Marcos Alves Luis,3
2008,Daniel Lima de Castro,22
2009,Fabio Matheus Ribeiro Lima,47
2010,Ronaldo Henrique Ferreira da Silva,5
2011,Luis Antonio Ferreira Rodrigues,94
2012,Jorge de Moura Xavier,10
2013,Rafael Thyere de Albuquerque Marques,15
2014,Luiz Otavio Anacleto Leandro,13
2015,Leonardo Rodrigues dos Santos,98
2016,Saulo Rodrigues da Silva,73
2017,Lucas Ribeiro dos Santos,2
2018,Pedro Antonio Pimentel Ferreira,27
2019,Ronaldo Henrique Ferreira da Silva -,5
2020,Jose Henrique da Silva Dourado,9
2021,Bruno Vinicius Simão Elesbão,22
2022,Marco Antonio Rosa Furtado Junior,97
2023,Bruno Cesar Pereira Silva,15
2024,Kevin Peterson dos Santos Silva,22
2025,Moacir Vieira Araujo Junior,TC
2026,Lucas de Oliveira Teodoro Falcao,98
2027,Anselmo Ramon Alves Herculano -,9
2028,Wellington Rodrigues dos Reis,14
2029,Fabricio Silva Dornellas,44
2030,Fellipe Ramos Ignez Bastos,90
2031,Jean Lucas Figueiredo,29
2032,Gabriel Buscariol Poveda,9
2033,Artur Sergio Batista de Souza,15
2034,Luiz Felipe Oliveira de Paula,14
2035,Jeferson Marinho dos Santos,19
2036,Jonathan Aparecido de Oliveira da Costa,95
2037,Rafael Gustavo Meneghel Gava,23
2038,Kelvin Giacobe Alves dos Santos,7
2039,Raphael Guimaraes de Paula,20
2040,Luiz Felipe do Nascimento dos Santos,3
2041,Rhaldney Norberto Simião Gomes,19
2042,Jordi Martins Almeida,44
2043,Geovane Batista de Faria,5
2044,Anderson Luis da Silva,AT
2045,Ricardo Ribeiro de Lima,15
2046,Miqueias Cabral Evaristo,42
2047,Marcelo Hermes,22
2048,Eder Citadin Martins,23
2049,Cristovam Roberto Ribeiro da Silva,2
2050,Romario Guilherme dos Santos,16
2051,Gedeilson Vander Alves de Oliveira,2
2052,Thonny Anderson da Silva Carvalho,10
2053,Ramon Vinicius dos Santos,20
2054,Jean Carlos Vicente,10
2055,Lucas Cardoso Moreira,22
2056,Diogo da Costa Silva,3
2057,Luis Fernando Rosa Flores,AT
2058,TGJorcey Anisio Garcia Santos,
2059,Jorge de Moura Xavier,10
2060,Facundo Labandeira Castro,30
2061,Gabriel Santana Pinto,10
2062,Francisco Hyun Sol Kim,7
2063,Daniel de Oliveira Sertanejo,8
2064,Antonio Francisco Moura Neto,5
2065,Jose Rodrigo Andrade Ramos,8
2066,Geirton Marques Aires,18
2067,Cleidson Andrade de Souza Silva,13
2068,Guilherme Parede Pinheiro,77
2069,Marcelo Rodrigues Souza,2
2070,Cristiano Claudinei Nogueira,18
2071,Robson Ferreira de Azevedo,10
2072,Icaro Cosmo da Rocha,14
2073,Jose Fernando Viana de Santana,9
2074,Joao Pedro Mendes Santos,5
2075,Marcelo Jose de Lima Filho,11
2076,Pierre Wagner Oliveira dos Santos,14
2077,Erinaldo Santos Rabelo -,6
2078,Erick Samuel Correa Farias,9
2079,Gabriel Pereira Taliari,19
2080,Luis Otavio de Oliveira,33
2081,Iury de Oliveira Nascimento,2
2082,Marcel Philipe Afonso Genestra Scalese,4
2083,Guilherme Augusto Pacheco,13
2084,Helio Cunha Borges,17
2085,Claudio de Souza -,3
2086,MDAlexandre Goncalves Santoro -,
2087,Alan Santos da Silva,12
2088,Roberto Teixeira da Fonseca,TC
2089,Roberto Teixeira da Fonseca Junior,AT
2090,Wiliam Silva Gomes Barbio,9
2091,Alan Santos da Silva -,12
2092,Paulo Roberto Moccelin -,7
2093,TGEdson Luiz da Silva -,
2094,Joao Paulo da Silva Alves,18
2095,Bruno da Silva Costa,29
2096,Ramon Menezes Roma,40
2097,Mike dos Santos Nenatarvicius,7
2098,Gustavo Cazonatti,55
